geo_id,state,geo_type,year,affectweather,affectweatherOppose,citizens,citizensOppose,co2limits,co2limitsOppose,congress,congressOppose,consensus,consensusOppose,corporations,corporationsOppose,devharm,devharmOppose,discuss,discussOppose,drillanwr,drillanwrOppose,drilloffshore,drilloffshoreOppose,exp,expOppose,fundrenewables,fundrenewablesOppose,futuregen,futuregenOppose,generaterenewable,generaterenewableOppose,governor,governorOppose,gwvoteimp,gwvoteimpOppose,happening,happeningOppose,harmplants,harmplantsOppose,harmus,harmusOppose,human,humanOppose,important,localofficials,localofficialsOppose,mediaweekly,mediaweeklyOppose,personal,personalOppose,president,presidentOppose,prienv,prienvOppose,priority,priorityOppose,prioritycleanenergy,prioritycleanenergyOppose,rebates,rebatesOppose,reducetax,reducetaxOppose,regulate,regulateOppose,supportrps,supportrpsOppose,taxdividend,taxdividendOppose,teachgw,teachgwOppose,timing,timingOppose,transitioneconomy,transitioneconomyOppose,trustclimscisst,trustclimscisstOppose,worried,worriedOppose,country
41,Oregon,state,2013,NA,NA,NA,NA,NA,NA,57.57,NA,45.64,NA,NA,NA,NA,NA,34.89,NA,NA,NA,NA,NA,40.23,NA,68.18,NA,68.05,NA,NA,NA,49.28,NA,NA,NA,66.06,NA,NA,NA,55.93,NA,47.64,NA,24.66,49.71,NA,NA,NA,37.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.88,NA,NA,NA,NA,NA,NA,NA,49.91,NA,NA,NA,NA,NA,52.7,NA,United States
41,Oregon,state,2014,NA,NA,NA,NA,69,30,56.28,NA,42.19,32,NA,NA,57,32,34.13,NA,NA,NA,NA,NA,31.47,NA,75.5,19,65.37,23,NA,NA,47.51,NA,NA,NA,64.03,16,NA,NA,51.01,37,49,33,24.81,49.29,NA,NA,NA,34.42,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91,21,64,34,44,25,NA,NA,41.82,55,NA,NA,NA,NA,52.82,43,United States
41,Oregon,state,2015,NA,NA,NA,NA,NA,NA,60.33,NA,44,NA,NA,NA,NA,NA,38.15,NA,NA,NA,NA,NA,31.48,NA,79.76,NA,69.34,NA,NA,NA,52.71,NA,NA,NA,67.78,NA,NA,NA,54.8,NA,53.28,NA,27.35,53.68,NA,NA,NA,37.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.13,NA,NA,NA,NA,NA,NA,NA,47.06,NA,NA,NA,NA,NA,54.78,NA,United States
41,Oregon,state,2016,NA,NA,NA,NA,71.1,27.73,64.79,NA,54.03,28.83,NA,NA,66.69,25.2,41.33,61.7,NA,NA,NA,NA,41.73,NA,81.74,16.38,72.29,19.19,NA,NA,52.13,NA,NA,NA,73.35,12.28,72.36,19.92,59.89,33.79,55.03,31.83,30.06,54.51,NA,26.56,72.74,41.8,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.27,22.59,66.86,31.51,NA,NA,78.69,19.74,54.67,47.43,NA,NA,70.8,25.69,59.34,40.4,United States
41,Oregon,state,2017,NA,NA,NA,NA,NA,NA,64.1,NA,56.76,NA,NA,NA,NA,NA,42.94,NA,NA,NA,NA,NA,44.83,NA,84.78,NA,72.57,NA,NA,NA,53.66,NA,NA,NA,73.16,NA,NA,NA,61.7,NA,56.17,NA,32.25,56.79,NA,NA,NA,45.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.31,NA,NA,NA,NA,NA,NA,NA,53.09,NA,NA,NA,NA,NA,60.9,NA,United States
41,Oregon,state,2018,61.98,5.94,66.12,12.82,70.28,28.29,64.59,17.85,58.41,28.79,68.49,12.61,66.45,24.54,44.38,58.56,30.8,66.59,40.6,56.29,44.92,NA,86.8,13.44,73.65,18.55,NA,NA,54.2,17.64,NA,NA,72.48,14.08,73.22,19.13,62.17,31.84,60.68,31.76,38.58,56.25,16.26,27.7,71.32,44.42,50.84,NA,NA,69.95,27.78,NA,NA,NA,NA,81.62,15.7,66.43,30.16,77.96,20.16,63.89,32.87,NA,NA,79.16,20.57,56.76,47.77,NA,NA,NA,NA,65.57,38.12,United States
41,Oregon,state,2019,60.54,7.44,65.35,13.04,68,31.4,64.88,22.08,58.51,26.5,69.95,12.94,66.7,26.64,45.72,58.64,29.53,70.45,43.58,55.24,45.26,NA,85.75,16.84,72.21,22.65,NA,NA,53.89,21.4,NA,NA,73.16,16.41,71.64,22.14,62.56,34.51,58.16,32.42,40.31,56.58,18.53,41.41,57.07,44.62,51.64,60.22,14.42,69.95,27.78,NA,NA,NA,NA,80.9,18.48,63.88,35.95,73.85,27.7,62.72,36.13,NA,NA,77.33,22.42,56.6,51.04,NA,NA,NA,NA,63.55,39.97,United States
41,Oregon,state,2020,65.82,6.22,65.24,11.89,68.1,31.73,62.15,20.11,62.79,25.29,70.81,10.66,69.32,22.65,43.59,59.29,28.58,71.35,42.92,56.04,46.2,NA,85.57,13.69,73.71,18.44,NA,NA,49.56,18.85,61.12,29.62,74.53,12.2,73.71,19.51,62.74,30.69,61.52,32.39,41.33,53.3,17,32.44,67.05,41.79,49.9,60.32,12.15,NA,NA,51.86,23.81,NA,NA,81.84,17.75,64.94,34.05,74.78,25.65,65.12,33.72,NA,NA,77.67,22.24,62.63,42.26,NA,NA,NA,NA,65.18,37.09,United States
41,Oregon,state,2021,67.21,7.52,66.61,12.73,66.47,33.4,62.87,24.04,62.54,23.94,70.91,11.91,72.67,21.65,41.36,58.56,26.12,73.25,38.64,59.94,48.93,51.12,77.58,20.98,73.14,20.12,NA,NA,52.84,21.75,NA,NA,74.08,15.28,74.2,21.07,66.03,28.55,57.18,29.93,NA,58.69,18.9,41.82,57.28,47.11,46.91,53.1,28.17,NA,NA,56.15,24.85,NA,NA,77.73,20.83,63.63,34.87,72.16,26.4,64.67,34.33,NA,NA,77.37,22.46,62.16,37.84,NA,NA,NA,NA,65.83,34.28,United States
41,Oregon,state,2022,65.9,7.56,63.52,13.87,NA,NA,61.41,25.78,61,22.44,69.81,13.58,71.64,21.08,41.38,58.62,25.99,74.01,48.81,51.19,49.64,50.36,79.1,20.9,73.43,18.89,80.62,19.38,50.55,24.81,60.93,29.43,73.32,13.57,73.52,19.4,65.09,28.29,57.66,29.15,NA,56.06,21.4,46.4,53.6,46.61,46.12,53.4,28.02,NA,NA,54.38,24.59,64.82,11.26,75.51,24.49,64.87,35.13,74.38,25.62,NA,NA,NA,NA,76.09,23.91,61.52,38.48,NA,NA,NA,NA,65.49,34.51,United States
41,Oregon,state,2023,66.83,7.48,63.7,14.29,NA,NA,64.59,23.98,61.25,22.67,70.91,13.77,71.41,21.04,42.82,57.18,25.81,74.19,46.18,53.82,49.97,50.03,79.89,20.11,73.2,19.22,79.44,20.56,51.77,25.17,60.98,29.47,75.31,14.8,73.3,20.61,64.62,29.16,59.5,28.48,NA,57.47,20.46,41.27,58.73,47.98,46.58,55.75,25.64,NA,NA,58.76,23.66,68.11,11.09,74.16,25.84,67.02,32.98,74.88,25.12,NA,NA,NA,NA,75.5,24.5,62.27,37.73,NA,NA,NA,NA,66.58,33.42,United States
41,Oregon,state,2024,70.1,5.29,64.68,14.47,NA,NA,64.52,21.55,63.83,20.03,70.59,14,73.38,18.61,44.7,55.3,27.18,72.82,41.57,58.43,55.33,44.67,78.19,21.81,74.96,16.97,78.81,21.19,52.59,23.66,60.55,30.45,75.02,12.76,74.46,18.52,66.54,26.98,61.67,26.21,NA,56.85,19.48,37.6,62.4,46.52,46.82,59.79,18.42,NA,NA,57.54,23.57,66.66,10.37,76.15,23.85,67.43,32.57,75.5,24.5,NA,NA,NA,NA,78.33,21.68,62.72,37.28,70.65,29.35,NA,NA,66.88,33.12,United States
42,Pennsylvania,state,2010,NA,NA,NA,NA,NA,NA,52.46,NA,32.29,NA,NA,NA,NA,NA,35.15,NA,NA,NA,NA,NA,23.91,NA,83.52,NA,59.68,NA,NA,NA,52.01,NA,NA,NA,58.27,NA,NA,NA,45.63,NA,45.57,NA,21.51,49.52,NA,NA,NA,32.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.84,NA,NA,NA,NA,NA,NA,NA,38.27,NA,NA,NA,NA,NA,50.84,NA,United States
42,Pennsylvania,state,2011,NA,NA,NA,NA,NA,NA,54.51,NA,37.21,NA,NA,NA,NA,NA,29.84,NA,NA,NA,NA,NA,30.82,NA,78.04,NA,57.52,NA,NA,NA,52.46,NA,NA,NA,61.76,NA,NA,NA,41.18,NA,47.39,NA,19.96,48.05,NA,NA,NA,27.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.95,NA,NA,NA,NA,NA,NA,NA,40.23,NA,NA,NA,NA,NA,51.47,NA,United States
42,Pennsylvania,state,2012,NA,NA,NA,NA,NA,NA,58.32,NA,38.25,NA,NA,NA,NA,NA,29.29,NA,NA,NA,NA,NA,34.27,NA,74.68,NA,64.11,NA,NA,NA,52.9,NA,NA,NA,64.32,NA,NA,NA,50.76,NA,48.88,NA,21.75,48.7,NA,NA,NA,33.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.51,NA,NA,NA,NA,NA,NA,NA,45.18,NA,NA,NA,NA,NA,54.3,NA,United States
42,Pennsylvania,state,2013,NA,NA,NA,NA,NA,NA,55.89,NA,42.87,NA,NA,NA,NA,NA,28.74,NA,NA,NA,NA,NA,33.91,NA,69.48,NA,64.68,NA,NA,NA,54.73,NA,NA,NA,63.77,NA,NA,NA,53.81,NA,48.18,NA,20.84,51.33,NA,NA,NA,37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.88,NA,NA,NA,NA,NA,NA,NA,45.99,NA,NA,NA,NA,NA,52.19,NA,United States
42,Pennsylvania,state,2014,NA,NA,NA,NA,67,33,54.92,NA,38.73,34,NA,NA,52,35,27.82,NA,NA,NA,NA,NA,27.42,NA,74.06,23,62.61,25,NA,NA,51.3,NA,NA,NA,60.61,17,NA,NA,50.18,39,45.73,35,19.34,51.3,NA,NA,NA,33.33,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.96,23,60,39,46,24,NA,NA,40.01,58,NA,NA,NA,NA,51.56,47,United States
42,Pennsylvania,state,2015,NA,NA,NA,NA,NA,NA,59.81,NA,41.51,NA,NA,NA,NA,NA,30.34,NA,NA,NA,NA,NA,27.96,NA,80.8,NA,66.85,NA,NA,NA,56.92,NA,NA,NA,63.73,NA,NA,NA,52.84,NA,52.38,NA,22.88,54.68,NA,NA,NA,37.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.35,NA,NA,NA,NA,NA,NA,NA,44.68,NA,NA,NA,NA,NA,55.21,NA,United States
42,Pennsylvania,state,2016,NA,NA,NA,NA,69.02,30.15,59.34,NA,48.64,29.17,NA,NA,61.19,26.84,31.03,68.81,NA,NA,NA,NA,34.3,NA,80.98,17.59,69.36,19.49,NA,NA,56.21,NA,NA,NA,68.37,12.58,68.42,20.88,56.25,34.74,52.25,32.99,25.04,54.65,NA,22.3,77.16,38.12,52.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.37,22.81,64.85,34.18,NA,NA,77.76,20.9,48.8,50.44,NA,NA,71.16,26.17,56.38,42.41,United States
42,Pennsylvania,state,2017,NA,NA,NA,NA,NA,NA,62.2,NA,51.49,NA,NA,NA,NA,NA,34.09,NA,NA,NA,NA,NA,37.51,NA,84.13,NA,70.33,NA,NA,NA,56.47,NA,NA,NA,68.44,NA,NA,NA,59.37,NA,53.6,NA,25.77,57.76,NA,NA,NA,42.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.98,NA,NA,NA,NA,NA,NA,NA,46.14,NA,NA,NA,NA,NA,57.84,NA,United States
42,Pennsylvania,state,2018,60.75,5.85,64.08,11.91,68.8,29.87,63.21,15.99,53.29,29.03,68.16,11.01,60.2,26.59,35.27,66.69,33.06,64.15,52.04,45.39,40.63,NA,84.54,13.58,71.86,20.1,NA,NA,57.54,15.39,NA,NA,70.84,14.64,69.17,20.23,59.96,32.35,58.11,32.87,31.68,57.39,15.34,20.02,78.62,42.76,50.81,NA,NA,69.53,27.58,NA,NA,NA,NA,81.9,15.36,67.83,29.09,78.87,18.88,61.81,35.55,NA,NA,78.54,21.08,51.06,51.29,NA,NA,NA,NA,63.33,40.62,United States
42,Pennsylvania,state,2019,57.42,7.28,62.93,11.97,66.15,33.33,60.96,19.63,53.32,26.66,68.95,11.47,60.09,29.27,34.8,66.87,33.55,65.84,55.1,43.83,37.37,NA,83.19,17.16,69.36,24.43,NA,NA,57.07,17.43,NA,NA,67.9,17.36,67.25,23.52,59.98,35.13,53.92,33.92,32.81,56.47,16.68,29.59,68.91,40.48,52.03,59.91,13.28,69.53,27.58,NA,NA,NA,NA,81.24,18,66.76,33.01,75.75,25.48,60.56,38.89,NA,NA,75.98,23.6,49.22,54.11,NA,NA,NA,NA,61.61,41.15,United States
42,Pennsylvania,state,2020,63.73,5.79,63.44,10.36,66.8,32.72,58.8,18.03,57.2,25.24,70.14,9.04,64.16,22.99,33.41,67.18,30.69,68.71,54.24,44.79,40.81,NA,82.28,14.05,70.65,18.91,NA,NA,51.7,15.2,54.39,34.76,70.34,12.18,70.61,18.86,61.82,29.97,56.6,33.23,33.45,53.85,15.11,22.56,76.9,40.88,49.92,59.57,10.94,NA,NA,49.13,22.78,NA,NA,82.5,16.59,69.21,29.92,75.78,23.19,63.71,35.45,NA,NA,77.69,22.01,54.53,45.59,NA,NA,NA,NA,63.81,37.44,United States
42,Pennsylvania,state,2021,63.88,7.24,64.55,11.64,64.95,34.54,60.23,22.27,57.58,24.5,70.33,10.38,67.29,22.14,32.99,66.98,29.77,69.21,51.92,46.82,42.57,57.44,75.93,22.72,70.16,20.29,NA,NA,56.17,18.18,NA,NA,70.16,15.37,70.79,20.05,63.38,28.41,55.94,31.37,NA,57.96,16.93,30.39,68.89,43.85,47.85,51.47,26.49,NA,NA,52.72,24.73,NA,NA,78.03,20.14,66.42,32.48,72.9,24.86,63.42,35.82,NA,NA,76.79,23.19,57.2,42.8,NA,NA,NA,NA,63.96,36.03,United States
42,Pennsylvania,state,2022,61.34,7.63,61.43,13.04,NA,NA,57.84,24.59,55.19,24.04,68.14,12.68,66.09,22.7,32.93,67.07,30.01,69.99,62.24,37.76,40.53,59.47,77.01,22.99,68.88,20.14,79.89,20.11,52.42,20.23,54.62,35.1,68.21,14.94,69.36,19.68,61.72,29.53,55.37,31.54,NA,54.3,19.14,34.43,65.57,42.39,47.92,50.35,28.33,NA,NA,48.52,26.23,61.42,11.43,75.8,24.2,67.05,32.95,74.65,25.35,NA,NA,NA,NA,75.23,24.77,55.4,44.6,NA,NA,NA,NA,62.51,37.49,United States
42,Pennsylvania,state,2023,62.25,7.58,61.23,13.81,NA,NA,60.75,23.04,55.47,24.49,69.24,13.07,65.22,23.33,33.73,66.27,29.99,70.01,58.78,41.22,39.93,60.07,77.92,22.08,68.37,20.94,78.29,21.71,53.6,20.43,54.58,35.25,70.42,16.34,68.74,21.25,60.33,31.17,57.33,30.73,NA,55.1,18.8,30.68,69.32,42.99,48.81,52.68,26.14,NA,NA,52.48,25.26,64.17,11.18,74.08,25.92,68.75,31.25,75.03,24.97,NA,NA,NA,NA,74.53,25.47,55.3,44.7,NA,NA,NA,NA,63.36,36.64,United States
42,Pennsylvania,state,2024,63.48,5.72,59.6,14.5,NA,NA,58.8,22.27,56.66,22.25,67.58,13.62,65.77,22.71,33.79,66.21,33.74,66.25,55.7,44.3,43.65,56.35,75.38,24.62,69.13,20.05,75.48,24.52,52.37,20.04,54.9,35.64,69.23,14.7,68.54,20.61,60.73,30.5,57.98,30.03,NA,53.01,18.5,27.04,72.96,41.33,50.06,54.53,19.74,NA,NA,49.25,25.89,59.83,11.57,75.56,24.44,67.83,32.17,74.39,25.61,NA,NA,NA,NA,75.85,24.15,54.19,45.81,60.79,39.21,NA,NA,61.61,38.39,United States
44,Rhode Island,state,2010,NA,NA,NA,NA,NA,NA,55.71,NA,38.82,NA,NA,NA,NA,NA,37.8,NA,NA,NA,NA,NA,27.63,NA,84.89,NA,65.11,NA,NA,NA,52.51,NA,NA,NA,61.98,NA,NA,NA,50.5,NA,48.9,NA,24.3,49.4,NA,NA,NA,34.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.36,NA,NA,NA,NA,NA,NA,NA,39.69,NA,NA,NA,NA,NA,54.04,NA,United States
44,Rhode Island,state,2011,NA,NA,NA,NA,NA,NA,56.17,NA,41.43,NA,NA,NA,NA,NA,32.96,NA,NA,NA,NA,NA,34.42,NA,81.34,NA,63.76,NA,NA,NA,52.68,NA,NA,NA,64.11,NA,NA,NA,46.09,NA,51.08,NA,21.97,48.46,NA,NA,NA,30.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.39,NA,NA,NA,NA,NA,NA,NA,41.88,NA,NA,NA,NA,NA,55.95,NA,United States
44,Rhode Island,state,2012,NA,NA,NA,NA,NA,NA,59.74,NA,42.25,NA,NA,NA,NA,NA,32.75,NA,NA,NA,NA,NA,38.55,NA,76.54,NA,70.76,NA,NA,NA,54.05,NA,NA,NA,67.82,NA,NA,NA,54.05,NA,52.28,NA,24.43,48.74,NA,NA,NA,33.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.37,NA,NA,NA,NA,NA,NA,NA,47.73,NA,NA,NA,NA,NA,58.72,NA,United States
44,Rhode Island,state,2013,NA,NA,NA,NA,NA,NA,61.58,NA,48.16,NA,NA,NA,NA,NA,33.63,NA,NA,NA,NA,NA,42.34,NA,68.54,NA,70.5,NA,NA,NA,54.26,NA,NA,NA,68.34,NA,NA,NA,56.74,NA,50.59,NA,24.43,50.9,NA,NA,NA,40.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.47,NA,NA,NA,NA,NA,NA,NA,50.55,NA,NA,NA,NA,NA,57.49,NA,United States
44,Rhode Island,state,2014,NA,NA,NA,NA,69,28,58.49,NA,44.69,29,NA,NA,56,33,33.2,NA,NA,NA,NA,NA,33.95,NA,75.03,20,67.02,21,NA,NA,52.05,NA,NA,NA,64.01,16,NA,NA,52.7,35,52.47,31,23.59,51.72,NA,NA,NA,34.93,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.33,21,67,32,43,28,NA,NA,43.44,55,NA,NA,NA,NA,55.82,44,United States
44,Rhode Island,state,2015,NA,NA,NA,NA,NA,NA,63.99,NA,46.05,NA,NA,NA,NA,NA,34.64,NA,NA,NA,NA,NA,32.94,NA,82.5,NA,71.01,NA,NA,NA,57.28,NA,NA,NA,68.38,NA,NA,NA,56.05,NA,54.53,NA,27.88,55.39,NA,NA,NA,39.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2,NA,NA,NA,NA,NA,NA,NA,49.09,NA,NA,NA,NA,NA,57.45,NA,United States
44,Rhode Island,state,2016,NA,NA,NA,NA,70.43,27.56,65.14,NA,53.76,24.81,NA,NA,66.01,25.04,37.39,64.61,NA,NA,NA,NA,40.28,NA,82.27,16.56,72.74,17.76,NA,NA,56.39,NA,NA,NA,71.84,11.16,71.72,19.84,59.94,31.79,56.74,29.66,29.03,55.03,NA,27.39,72.52,40.86,50.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.79,22.84,69.52,29.96,NA,NA,78.34,19.56,53.81,47.26,NA,NA,75.7,22.85,60.71,40.13,United States
44,Rhode Island,state,2017,NA,NA,NA,NA,NA,NA,65.01,NA,56.54,NA,NA,NA,NA,NA,39.5,NA,NA,NA,NA,NA,44.97,NA,87.32,NA,74.61,NA,NA,NA,57.42,NA,NA,NA,72.96,NA,NA,NA,62.6,NA,57.4,NA,30.71,57.87,NA,NA,NA,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.58,NA,NA,NA,NA,NA,NA,NA,51.82,NA,NA,NA,NA,NA,61.68,NA,United States
44,Rhode Island,state,2018,63.77,5.73,65.56,13.47,71.34,26.18,65.95,14.74,58.07,26.93,69.51,12.84,64.98,25.21,41.15,62.39,33.39,65.68,50.41,49.18,43.44,NA,87.53,13.18,74.88,18.6,NA,NA,57.47,13.67,NA,NA,73.06,13.75,72.17,19.66,60.72,31.07,60.63,30.18,36.33,57.1,15.67,26.29,72.99,45,48.59,NA,NA,69.62,28.9,NA,NA,NA,NA,82.03,15.87,67.04,30.28,79.49,19.31,66.38,31.34,NA,NA,77.46,22.39,56.86,48.09,NA,NA,NA,NA,64.42,39.18,United States
44,Rhode Island,state,2019,63.08,6.72,64.57,12.88,69.38,29.23,64.97,17.68,55.8,24.08,70.51,12.67,64.9,27.25,39.88,62.28,31.5,69.75,51.78,49.05,44.61,NA,87.12,16.5,72.78,22.33,NA,NA,56.59,14.95,NA,NA,70.55,15.72,70.5,22.38,61.7,33.84,57.16,30.83,37.79,56.59,16.59,37.1,61.76,43.06,49.55,62.65,11.5,69.62,28.9,NA,NA,NA,NA,81.22,18.63,65.25,35.22,75.99,25.7,66.56,33.15,NA,NA,75.69,24.09,54.97,51.23,NA,NA,NA,NA,64.55,38.42,United States
44,Rhode Island,state,2020,67.56,5.98,64.72,11.16,70.73,28.53,62.72,16.02,60.18,22.98,71.04,10.29,67.19,21.65,38.78,63.22,30.44,69.75,52.65,47.57,43.69,NA,86.23,13.1,73.78,17.24,NA,NA,52.76,14.29,56.46,33.44,73.43,11.21,73.04,18.18,62.95,29.12,60.05,30.65,38.39,54.22,14.9,27.48,72.27,42.33,47.76,62.22,9.37,NA,NA,52.79,19.77,NA,NA,83.14,16.68,68.91,30.82,77.03,23.22,69.24,30.25,NA,NA,77.89,21.93,60.78,42.73,NA,NA,NA,NA,67.04,35.09,United States
44,Rhode Island,state,2021,68.38,7.25,65.97,12.22,67.3,32.33,62.29,20.28,60.73,22,70.78,11.57,69.69,21.07,36.66,63.6,28.69,71.5,49.76,50.57,47.46,52.77,78.72,20.79,73.61,18.9,NA,NA,56.84,17.13,NA,NA,72.5,14.45,73.03,19.93,65.64,27.52,57.99,28.98,NA,57.97,16.86,36.55,63.03,46.71,46.03,53.1,23.91,NA,NA,56.43,21.59,NA,NA,78.98,19.95,66.05,33.8,73.94,24.91,67.74,31.89,NA,NA,77.17,22.81,60.03,39.97,NA,NA,NA,NA,65.97,34.13,United States
44,Rhode Island,state,2022,63.22,8.28,60.99,14.4,NA,NA,59.44,22.78,56.09,23.76,67.08,14.36,67.8,22.46,34.76,65.24,29.59,70.4,57.81,42.19,45.7,54.3,78.39,21.61,71.04,20.02,81.63,18.37,54.47,17.49,55.9,34.04,70.23,14.6,70.38,20.41,63.1,28.85,56.68,30.12,NA,55.2,19.01,38.12,61.88,44.62,45.93,52.51,26.96,NA,NA,51.86,23.53,63.36,12.46,75.94,24.07,65.28,34.72,74.53,25.47,NA,NA,NA,NA,75.47,24.53,58.34,41.66,NA,NA,NA,NA,63.57,36.43,United States
44,Rhode Island,state,2023,64.54,8.36,60.9,14.78,NA,NA,62.41,21.08,56.46,23.9,68.4,14.58,67.65,22.59,36.27,63.74,29.37,70.63,54.02,45.98,45.3,54.7,78.97,21.03,71.48,19.96,80.08,19.92,55.66,17.72,55.78,34.38,72.46,15.56,70.47,21.72,62.4,29.89,58.53,29.5,NA,56,18.37,33.45,66.55,45.36,46.67,54.38,24.81,NA,NA,56.03,21.88,66.11,12.49,74.36,25.64,67.51,32.49,74.94,25.06,NA,NA,NA,NA,75.46,24.54,58.79,41.21,NA,NA,NA,NA,64.67,35.33,United States
44,Rhode Island,state,2024,69.84,5.75,62.53,13.74,NA,NA,64.3,18.4,60.96,20.34,68.39,14.86,71.15,19.99,38.8,61.2,30.62,69.38,49.27,50.73,51.1,48.9,77.98,22.02,75.61,16.87,80.2,19.8,57.87,16.28,57.52,33.98,74.02,12.47,73.55,18.93,66.9,26.41,62.12,25.87,NA,57.31,16.67,31.62,68.38,44.18,46.73,60.46,16.75,NA,NA,56.84,19.35,66.09,11.04,78.14,21.86,68.4,31.6,77.19,22.81,NA,NA,NA,NA,78.67,21.33,60.52,39.48,71.57,28.43,NA,NA,67.11,32.89,United States
45,South Carolina,state,2010,NA,NA,NA,NA,NA,NA,52.43,NA,28.65,NA,NA,NA,NA,NA,35.26,NA,NA,NA,NA,NA,26.92,NA,84.85,NA,58.12,NA,NA,NA,51.81,NA,NA,NA,57.36,NA,NA,NA,44.56,NA,45.57,NA,20.98,49.24,NA,NA,NA,33.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.06,NA,NA,NA,NA,NA,NA,NA,39.71,NA,NA,NA,NA,NA,49.7,NA,United States
45,South Carolina,state,2011,NA,NA,NA,NA,NA,NA,52.69,NA,34.43,NA,NA,NA,NA,NA,27.84,NA,NA,NA,NA,NA,34.66,NA,75.34,NA,55.03,NA,NA,NA,53.16,NA,NA,NA,59.75,NA,NA,NA,39.56,NA,44.93,NA,20.57,50.29,NA,NA,NA,28.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.72,NA,NA,NA,NA,NA,NA,NA,40.68,NA,NA,NA,NA,NA,48.38,NA,United States
45,South Carolina,state,2012,NA,NA,NA,NA,NA,NA,55.98,NA,34.48,NA,NA,NA,NA,NA,28.49,NA,NA,NA,NA,NA,36.16,NA,74.3,NA,59.14,NA,NA,NA,54.28,NA,NA,NA,64.21,NA,NA,NA,48.58,NA,46.02,NA,22.32,50.01,NA,NA,NA,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,NA,NA,NA,NA,NA,NA,NA,46.2,NA,NA,NA,NA,NA,50.45,NA,United States
45,South Carolina,state,2013,NA,NA,NA,NA,NA,NA,54.32,NA,37.99,NA,NA,NA,NA,NA,28.7,NA,NA,NA,NA,NA,33.51,NA,69.58,NA,60.34,NA,NA,NA,55.84,NA,NA,NA,61.88,NA,NA,NA,48.31,NA,45.14,NA,20.63,54.44,NA,NA,NA,36.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.65,NA,NA,NA,NA,NA,NA,NA,46.63,NA,NA,NA,NA,NA,48.55,NA,United States
45,South Carolina,state,2014,NA,NA,NA,NA,60,39,50.91,NA,34.98,34,NA,NA,48,35,27.13,NA,NA,NA,NA,NA,27.95,NA,72.75,23,57.46,26,NA,NA,51.65,NA,NA,NA,60.15,18,NA,NA,46.65,37,42.78,37,19.59,51.87,NA,NA,NA,32.98,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.11,25,57,41,45,23,NA,NA,39,58,NA,NA,NA,NA,48.09,51,United States
45,South Carolina,state,2015,NA,NA,NA,NA,NA,NA,56.24,NA,37.39,NA,NA,NA,NA,NA,30.22,NA,NA,NA,NA,NA,29.39,NA,81.65,NA,63.75,NA,NA,NA,57.7,NA,NA,NA,63.61,NA,NA,NA,51.05,NA,47.59,NA,22.66,56.29,NA,NA,NA,37.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.58,NA,NA,NA,NA,NA,NA,NA,43.05,NA,NA,NA,NA,NA,52.06,NA,United States
